pull_item,pull_province,pull_municipal_city,harmonized_nsu_unit,corrected_unit,o2_cf,o2_rows,o2_maxrung,o1_grams,o1_n,ratio,logr
carrot,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),pieces or units,g,128.6571624156372,1,0,105,3,1.225306308720354,.0882446695642811
chicken,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),bilog,g,966.8577040175635,4,0,1052.5,4,.9186296475226257,-.0368595424281079
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,HINOBA-AN (ASIA),pieces or units,g,48.8125,2,0,71,2,.6875,-.1627272974976997
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,HINOBA-AN (ASIA),putos,g,31.5,3,0,63,3,.5,-.3010299956639811
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,HINOBA-AN (ASIA),small cup,g,33.33333333333334,7,0,100,2,.3333333333333334,-.4771212547196623
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,HINOBA-AN (ASIA),lipid/lapad,mL,401.313889572254,6,0,375,2,1.070170372192677,.0294529233048922
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,HINOBA-AN (ASIA),long-neck,mL,815.3679026229921,2,0,750,2,1.087157203497323,.0362923478351977
loaf bread,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),large packs,g,568.8888888888889,3,0,640,6,.888888888888889,-.0511525224473813
loaf bread,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),medium packs,g,427.5,4,0,450,6,.95,-.0222763947111522
loaf bread,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),small packs,g,176,2,0,220,5,.8,-.0969100130080564
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,HINOBA-AN (ASIA),pack,g,190.4696008151228,1,0,250,1,.7618784032604914,-.1181143370684524
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,HINOBA-AN (ASIA),putos,g,238.0870010189035,15,0,250,4,.9523480040756142,-.021204324060396
cabbage,NEGROS OCCIDENTAL,ILOG,pieces or units,g,525,5,0,525,9,1,0
camote tops,NEGROS OCCIDENTAL,ILOG,bugkos,g,187.5,30,0,375,3,.5,-.3010299956639811
camote tops,NEGROS OCCIDENTAL,ILOG,bundle,g,312.3920001612518,1,0,270,3,1.157007408004636,.0633361396304322
carrot,NEGROS OCCIDENTAL,ILOG,pieces or units,g,96.08282188318728,3,0,100,3,.9608282188318727,-.0173542505021092
chicken,NEGROS OCCIDENTAL,ILOG,bilog,g,1240.399422717046,3,0,1325,9,.9361505077109785,-.0286543228285146
chicken,NEGROS OCCIDENTAL,ILOG,whole (chicken),g,1070,6,0,1115,7,.9596412556053812,-.0178910896989698
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,ILOG,pieces or units,g,41.25,7,0,110,3,.375,-.4259687322722811
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,ILOG,putos,g,35.52631578947368,1,0,45,3,.7894736842105263,-.1026623418971477
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,ILOG,small cup,g,40,7,0,100,5,.4,-.3979400086720375
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,ILOG,lipid/lapad,mL,396.749612000498,8,0,375,1,1.057998965334661,.0244852429830356
loaf bread,NEGROS OCCIDENTAL,ILOG,large packs,g,568.8888888888889,1,0,640,3,.888888888888889,-.0511525224473813
loaf bread,NEGROS OCCIDENTAL,ILOG,medium packs,g,415.3846153846154,1,0,450,3,.9230769230769231,-.0347621062592119
loaf bread,NEGROS OCCIDENTAL,ILOG,small packs,g,288,1,0,360,3,.8,-.0969100130080564
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,ILOG,bilog,g,43.82702840058266,1,0,60,3,.7304504733430444,-.1364092251547329
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,ILOG,putos,g,237.3964038364894,8,0,250,3,.9495856153459578,-.0224658728478961
cabbage,NEGROS OCCIDENTAL,ISABELA,pieces or units,g,415.625,17,0,475,9,.875,-.0579919469776868
camote,NEGROS OCCIDENTAL,ISABELA,bilog,g,91.8013690940769,1,0,120,3,.7650114091173076,-.1163320878793995
camote tops,NEGROS OCCIDENTAL,ISABELA,bugkos,g,117.5,115,0,235,9,.5,-.3010299956639811
carrot,NEGROS OCCIDENTAL,ISABELA,pieces or units,g,129.7118095423028,15,0,135,3,.9608282188318729,-.0173542505021092
chicken,NEGROS OCCIDENTAL,ISABELA,whole (chicken),g,1092.058634426858,19,0,1140,9,.9579461705498757,-.018658894355663
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,ISABELA,putos,mL,37.99342105263158,2,0,52.5,4,.7236842105263157,-.1404509027865475
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,ISABELA,small cup,mL,36.66666666666667,7,0,110,3,.3333333333333334,-.4771212547196623
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,ISABELA,lipid/lapad,mL,401.313889572254,35,0,375,3,1.070170372192677,.0294529233048922
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,ISABELA,long-neck,mL,811.6746540438464,5,0,750,4,1.082232872058462,.034320721184793
loaf bread,NEGROS OCCIDENTAL,ISABELA,large packs,g,650,13,0,650,3,1,0
loaf bread,NEGROS OCCIDENTAL,ISABELA,medium packs,g,385.7142857142857,7,0,450,3,.8571428571428572,-.0669467896306132
loaf bread,NEGROS OCCIDENTAL,ISABELA,small packs,g,174.1666666666667,6,0,290,2,.6005747126436782,-.2214329578355269
mango,NEGROS OCCIDENTAL,ISABELA,pieces or units,g,239.4839809871513,1,0,215,3,1.113878981335587,.046838008976708
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,ISABELA,bilog,g,45.34028769188686,2,0,60,3,.7556714615314476,-.1216669789115712
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,ISABELA,putos,g,241.5671065551349,37,0,250,3,.9662684262205395,-.0149022112318579
cabbage,NEGROS OCCIDENTAL,LA CASTELLANA,pieces or units,g,400,5,0,640,9,.625,-.2041199826559248
camote,NEGROS OCCIDENTAL,LA CASTELLANA,bilog,g,88.72832788515792,1,0,140,3,.6337737706082709,-.1980657385060976
camote tops,NEGROS OCCIDENTAL,LA CASTELLANA,bugkos,g,93.75,35,0,187.5,2,.5,-.3010299956639811
carrot,NEGROS OCCIDENTAL,LA CASTELLANA,pieces or units,g,172.9706907757966,2,0,175,3,.988403947290266,-.0050655288679368
chicken,NEGROS OCCIDENTAL,LA CASTELLANA,bilog,g,1353.93759754557,13,0,1247.5,4,1.085320719475407,.0355580940521141
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,LA CASTELLANA,pieces or units,mL,27.5,3,0,110,3,.25,-.6020599913279623
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,LA CASTELLANA,putos,mL,26.98795180722892,2,0,56,2,.4819277108433735,-.3170181010481114
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,LA CASTELLANA,small cup,mL,20.83333333333334,1,0,100,1,.2083333333333334,-.6812412373755871
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,LA CASTELLANA,lipid/lapad,mL,402.9166656670965,12,0,375,4,1.074444441778924,.0311839635662634
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,LA CASTELLANA,long-neck,mL,613.9682524450996,1,0,750,6,.8186243365934661,-.0869153485117309
loaf bread,NEGROS OCCIDENTAL,LA CASTELLANA,large packs,g,457.9545454545454,3,0,620,2,.7386363636363636,-.131569315507313
loaf bread,NEGROS OCCIDENTAL,LA CASTELLANA,medium packs,g,431.4516129032258,4,2,400,1,1.078629032258065,.032872105531031
loaf bread,NEGROS OCCIDENTAL,LA CASTELLANA,small packs,g,249.2307692307692,3,0,380,2,.6558704453441295,-.1831819387170348
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,LA CASTELLANA,bilog,g,124.8868047673297,1,0,155,2,.8057213210795465,-.0938151438591416
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,LA CASTELLANA,putos,g,214.248624014334,21,0,225,2,.9522161067303732,-.0212644767105299
cabbage,NEGROS OCCIDENTAL,MANAPLA,pieces or units,g,509.9999999999999,9,0,520,12,.9807692307692306,-.0084331675368629
camote tops,NEGROS OCCIDENTAL,MANAPLA,bugkos,g,90,19,0,270,9,.3333333333333333,-.4771212547196624
carrot,NEGROS OCCIDENTAL,MANAPLA,pieces or units,g,127.8108552530516,7,0,125,4,1.022486842024413,.0096577279527695
chicken,NEGROS OCCIDENTAL,MANAPLA,whole (chicken),g,1831.57669445748,1,0,1217.5,4,1.504375108383967,.1773561389082167
fresh fish,NEGROS OCCIDENTAL,MANAPLA,pieces or units,g,265.8333333333334,2,0,580,9,.4583333333333334,-.3388185565533808
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,MANAPLA,putos,mL,12,3,0,60,4,.2,-.6989700043360187
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,MANAPLA,small cup,mL,46.15384615384616,7,0,120,4,.3846153846153847,-.4149733479708178
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,MANAPLA,lipid/lapad,mL,402.9166656670965,11,0,375,6,1.074444441778924,.0311839635662634
loaf bread,NEGROS OCCIDENTAL,MANAPLA,large packs,g,640,1,0,640,5,1,0
loaf bread,NEGROS OCCIDENTAL,MANAPLA,medium packs,g,348.3870967741935,5,0,450,6,.7741935483870968,-.1111504521226667
loaf bread,NEGROS OCCIDENTAL,MANAPLA,small packs,g,176,3,0,220,1,.8,-.0969100130080564
"prawns, lobster, shrimp",NEGROS OCCIDENTAL,MANAPLA,tumpok,g,223.0492398000466,3,0,205,9,1.088045072195349,.0366468863550687
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,MANAPLA,bilog,g,66.65512747112612,2,0,65,3,1.025463499555787,.0109202066608714
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,MANAPLA,pack,g,190.4432213460747,1,0,200,1,.9522161067303734,-.0212644767105298
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,MANAPLA,putos,g,238.0540266825933,13,0,250,3,.9522161067303732,-.0212644767105299
cabbage,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),pieces or units,g,420,3,0,437.5,15,.96,-.0177287669604316
camote,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),bilog,g,116.3684375279005,1,0,75,5,1.551579167038674,.190773939720951
camote tops,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),bugkos,g,180,41,0,540,5,.3333333333333333,-.4771212547196624
carrot,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),pieces or units,g,29.95487679625253,1,0,150,5,.1996991786416836,-.6996237213692476
chicken,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),bilog,g,202.5,8,0,220,3,.9204545454545454,-.0359976532715189
chicken,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),whole (chicken),g,1044.161325899365,11,0,1197.5,2,.871951002838718,-.0595079185016401
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),pieces or units,g,390,4,0,640,2,.609375,-.2151153669573879
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),putos,mL,23.68421052631579,1,0,60,3,.3947368421052632,-.4036923375611289
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),lipid/lapad,mL,401.2216028777082,14,0,375,6,1.069924274340555,.0293530408629365
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),long-neck,mL,738.757237044669,1,0,750,6,.9850096493928919,-.0065595150277079
loaf bread,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),large packs,g,607.4074074074074,6,0,610,2,.9957498482088646,-.0018497511220565
loaf bread,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),medium packs,g,284.4230769230769,2,0,435,2,.6538461538461539,-.184524426592544
loaf bread,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),small packs,g,220,2,0,275,2,.8,-.0969100130080564
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),putos,g,241.9184715304565,7,0,250,2,.967673886121826,-.014270978766209
cabbage,NEGROS OCCIDENTAL,MURCIA,pieces or units,g,444.7889402490605,4,0,405,3,1.09824429691126,.0406989566890991
camote tops,NEGROS OCCIDENTAL,MURCIA,bugkos,g,160,26,0,320,3,.5,-.3010299956639811
carrot,NEGROS OCCIDENTAL,MURCIA,pieces or units,g,145.6139844262276,2,0,150,3,.9707598961748507,-.0128881734502405
chicken,NEGROS OCCIDENTAL,MURCIA,bilog,g,1135.166212101603,5,0,1160,4,.9785915621565543,-.0093985332364587
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,MURCIA,pieces or units,mL,20.40816326530612,6,0,100,1,.2040816326530612,-.6901960800285136
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,MURCIA,putos,mL,29.60526315789474,2,0,75,1,.3947368421052632,-.4036923375611289
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,MURCIA,lipid/lapad,mL,401.2216028777082,10,0,375,2,1.069924274340555,.0293530408629365
loaf bread,NEGROS OCCIDENTAL,MURCIA,large packs,g,486.1111111111111,2,0,700,2,.6944444444444445,-.1583624920952496
loaf bread,NEGROS OCCIDENTAL,MURCIA,medium packs,g,415.3846153846154,3,0,450,1,.9230769230769231,-.0347621062592119
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,MURCIA,bilog,g,44.59700428710183,1,0,60,3,.7432834047850304,-.1288455635386946
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,MURCIA,putos,g,241.5671065551349,12,0,250,4,.9662684262205395,-.0149022112318579
cabbage,NEGROS OCCIDENTAL,PONTEVEDRA,pieces or units,g,514.8682965620632,12,0,445,3,1.157007408004636,.0633361396304322
camote,NEGROS OCCIDENTAL,PONTEVEDRA,bilog,g,43,1,0,215,9,.2,-.6989700043360187
camote tops,NEGROS OCCIDENTAL,PONTEVEDRA,bugkos,g,195,69,0,390,3,.5,-.3010299956639811
carrot,NEGROS OCCIDENTAL,PONTEVEDRA,pieces or units,g,63,14,0,135,9,.4666666666666667,-.3309932190414244
chicken,NEGROS OCCIDENTAL,PONTEVEDRA,bilog,g,1160.826629561613,7,0,992.5,6,1.169598619205656,.0680368468985678
chicken,NEGROS OCCIDENTAL,PONTEVEDRA,whole (chicken),g,1280.423728813559,8,0,1230,9,1.040994901474438,.0174486024529572
fresh fish,NEGROS OCCIDENTAL,PONTEVEDRA,pieces or units,g,486.12746083885,3,0,307.5,6,1.580902311671057,.198905034503383
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,PONTEVEDRA,pieces or units,g,18.07511737089202,4,0,85,2,.2126484396575532,-.6723377996445297
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,PONTEVEDRA,putos,g,15.83333333333333,9,0,47.5,2,.3333333333333334,-.4771212547196623
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,PONTEVEDRA,small cup,g,156.25,3,0,250,4,.625,-.2041199826559248
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,PONTEVEDRA,lipid/lapad,mL,375,19,0,562.5,8,.6666666666666666,-.1760912590556812
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,PONTEVEDRA,long-neck,mL,755.7135466676153,1,0,750,2,1.007618062223487,.0032959439130976
loaf bread,NEGROS OCCIDENTAL,PONTEVEDRA,large packs,g,601.2121212121212,6,0,620,4,.9696969696969697,-.0133639615579815
loaf bread,NEGROS OCCIDENTAL,PONTEVEDRA,medium packs,g,423.5294117647059,5,0,450,1,.9411764705882354,-.0263289387223491
loaf bread,NEGROS OCCIDENTAL,PONTEVEDRA,small packs,g,156.6265060240964,3,0,280,3,.5593803786574871,-.2522927714114563
mango,NEGROS OCCIDENTAL,PONTEVEDRA,pieces or units,g,277.1546780080128,1,0,225,3,1.231798568924501,.0905396952010991
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,PONTEVEDRA,bilog,g,49.04545454545455,2,0,207.5,4,.2363636363636364,-.6264193371874071
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,PONTEVEDRA,putos,g,160,26,0,220,9,.7272727272727273,-.1383026981662814
cabbage,NEGROS OCCIDENTAL,PULUPANDAN,pieces or units,g,539.3985727977069,5,0,472.5,4,1.141584281053348,.0575079801672146
camote,NEGROS OCCIDENTAL,PULUPANDAN,bilog,g,145.2398224310621,2,0,100,3,1.452398224310621,.1620857092765401
camote tops,NEGROS OCCIDENTAL,PULUPANDAN,bugkos,g,107.75,27,0,215.5,2,.5,-.3010299956639811
carrot,NEGROS OCCIDENTAL,PULUPANDAN,pieces or units,g,140.5919461415139,5,0,137.5,4,1.022486881029192,.0096577445197895
chicken,NEGROS OCCIDENTAL,PULUPANDAN,bilog,g,840.5695918095416,1,0,1117.5,2,.7521875541919836,-.1236738567557644
fresh fish,NEGROS OCCIDENTAL,PULUPANDAN,pieces or units,g,674.9123285790645,1,0,507.5,2,1.329876509515398,.1238113148573007
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,PULUPANDAN,pieces or units,mL,21.42857142857143,8,0,75,2,.2857142857142857,-.5440680443502756
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,PULUPANDAN,small cup,mL,66.66666666666667,6,2,100,1,.6666666666666667,-.1760912590556812
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,PULUPANDAN,lipid/lapad,mL,402.9166656670965,14,0,375,3,1.074444441778924,.0311839635662634
loaf bread,NEGROS OCCIDENTAL,PULUPANDAN,large packs,g,640,6,0,640,6,1,0
loaf bread,NEGROS OCCIDENTAL,PULUPANDAN,medium packs,g,475,6,0,475,2,1,0
loaf bread,NEGROS OCCIDENTAL,PULUPANDAN,small packs,g,209,2,0,220,3,.95,-.0222763947111522
"prawns, lobster, shrimp",NEGROS OCCIDENTAL,PULUPANDAN,tumpok,g,272.0112680488373,1,0,200,1,1.360056340244186,.133556899363125
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,PULUPANDAN,bilog,g,238.0540266825933,5,0,250,3,.9522161067303732,-.0212644767105299
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,PULUPANDAN,putos,g,204.7264629470302,15,0,215,4,.9522161067303732,-.0212644767105299
cabbage,NEGROS OCCIDENTAL,SALVADOR BENEDICTO,pieces or units,g,458.8235294117647,8,0,592.5,13,.774385703648548,-.111042673369935
camote tops,NEGROS OCCIDENTAL,SALVADOR BENEDICTO,bugkos,g,155,50,0,310,3,.5,-.3010299956639811
carrot,NEGROS OCCIDENTAL,SALVADOR BENEDICTO,pieces or units,g,76.40054272427314,6,0,80,4,.9550067840534142,-.0199935433204442
chicken,NEGROS OCCIDENTAL,SALVADOR BENEDICTO,bilog,g,940.3877427183206,7,0,967.5,2,.9719769950576957,-.0123440139191285
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,SALVADOR BENEDICTO,pieces or units,mL,56.57142857142858,8,0,110,1,.5142857142857143,-.2887955392469695
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,SALVADOR BENEDICTO,small cup,mL,225,1,0,180,1,1.25,.0969100130080564
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,SALVADOR BENEDICTO,lipid/lapad,mL,405.8373270219232,10,0,375,1,1.082232872058462,.034320721184793
loaf bread,NEGROS OCCIDENTAL,SALVADOR BENEDICTO,large packs,g,621.7142857142857,3,0,670,2,.9279317697228144,-.0324839560249598
loaf bread,NEGROS OCCIDENTAL,SALVADOR BENEDICTO,medium packs,g,237.5,4,0,475,2,.5,-.3010299956639811
loaf bread,NEGROS OCCIDENTAL,SALVADOR BENEDICTO,small packs,g,372,5,0,310,2,1.2,.0791812460476248
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,SALVADOR BENEDICTO,bilog,g,186.3614126967524,4,0,250,2,.7454456507870098,-.1275840147511945
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,SALVADOR BENEDICTO,cans,g,149.3435735655594,1,0,175,1,.8533918489460538,-.0688515095604379
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,SALVADOR BENEDICTO,putos,g,208.3520593949692,15,0,215,2,.9690793460231125,-.0136406624443578
cabbage,NEGROS OCCIDENTAL,SAN ENRIQUE,pieces or units,g,587.1428571428571,31,0,685,18,.8571428571428571,-.0669467896306132
camote,NEGROS OCCIDENTAL,SAN ENRIQUE,bilog,g,191.3614260390244,5,0,185,6,1.034386086697429,.0146826703108823
camote tops,NEGROS OCCIDENTAL,SAN ENRIQUE,bugkos,g,180,76,0,365,15,.4931506849315068,-.3070203593531686
carrot,NEGROS OCCIDENTAL,SAN ENRIQUE,pieces or units,g,52.5,24,0,110,12,.4772727272727273,-.3212333817522681
chicken,NEGROS OCCIDENTAL,SAN ENRIQUE,whole (chicken),g,870,5,0,1100,10,.7909090909090909,-.1018734325396065
fresh fish,NEGROS OCCIDENTAL,SAN ENRIQUE,pieces or units,g,118.75,1,0,190,9,.625,-.2041199826559248
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,SAN ENRIQUE,pieces or units,mL,40,7,0,60,4,.6666666666666666,-.1760912590556812
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,SAN ENRIQUE,small cup,mL,72.72727272727272,7,1,100,4,.7272727272727272,-.1383026981662815
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,SAN ENRIQUE,lipid/lapad,mL,332.2784810126582,31,0,375,7,.8860759493670887,-.0525290512761846
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,SAN ENRIQUE,long-neck,mL,662.3340745917722,1,0,750,5,.8831120994556962,-.053984164955846
loaf bread,NEGROS OCCIDENTAL,SAN ENRIQUE,large packs,g,636.9375,10,0,645,4,.9875,-.0054628957015021
loaf bread,NEGROS OCCIDENTAL,SAN ENRIQUE,medium packs,g,450,7,0,450,3,1,0
loaf bread,NEGROS OCCIDENTAL,SAN ENRIQUE,small packs,g,220,8,0,220,2,1,0
"prawns, lobster, shrimp",NEGROS OCCIDENTAL,SAN ENRIQUE,tumpok,g,126.9472518824299,6,0,115,2,1.103889146803738,.0429254634759448
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,SAN ENRIQUE,bilog,g,60.39177663878372,9,0,62.5,4,.9662684262205395,-.0149022112318579
"preserved or processed meat (tocino, tapa, longaniza, etc)",NEGROS OCCIDENTAL,SAN ENRIQUE,putos,g,245,33,1,622.5,8,.393574297188755,-.4049732714032414
cabbage,NEGROS OCCIDENTAL,TOBOSO,pieces or units,g,415.5555555555555,8,0,555,9,.7487487487487487,-.125663890361521
carrot,NEGROS OCCIDENTAL,TOBOSO,pieces or units,g,101.4803837105408,8,0,105,3,.9664798448622932,-.014807198393171
chicken,NEGROS OCCIDENTAL,TOBOSO,bilog,g,861.6243023383596,25,0,1107.5,4,.7779903407118371,-.1090257950432029
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,TOBOSO,pieces or units,mL,27.5,4,2,110,2,.2500000000000001,-.6020599913279622
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,TOBOSO,putos,mL,190.7894736842105,1,0,725,2,.2631578947368421,-.5797835966168101
"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",NEGROS OCCIDENTAL,TOBOSO,small cup,mL,132.3529411764706,8,0,450,1,.2941176470588235,-.5314789170422551
"liquor (e.g, whisky, coconut wine)",NEGROS OCCIDENTAL,TOBOSO,lipid/lapad,mL,407.5518901128577,17,0,375,4,1.086805040300954,.0361516438881199
